"","縣市","鄉鎮","村里","天數","每日照像捕捉狗數","累積照像捕捉狗數","重複數目"
"187","新北市","石碇區","永定里","第2天",5,10,0
"188","新北市","石碇區","永定里","第3天",4,14,0
"189","新北市","石碇區","永定里","第4天",0,14,0
"190","新北市","石碇區","永定里","第5天",4,18,0
"191","新北市","石碇區","光明里","第1天",1,1,0
"192","新北市","石碇區","光明里","第2天",5,6,0
"193","新北市","石碇區","光明里","第3天",4,10,0
"194","新北市","石碇區","光明里","第4天",2,12,0
"195","新北市","石碇區","光明里","第5天",6,18,0
"196","新北市","石碇區","潭邊里","第1天",8,8,0
"197","新北市","石碇區","潭邊里","第2天",5,13,0
"198","新北市","石碇區","潭邊里","第3天",4,17,0
"199","新北市","石碇區","潭邊里","第4天",2,19,0
"200","新北市","石碇區","潭邊里","第5天",6,25,1
"201","新北市","汐止區","秀山里","第1天",2,2,0
"202","新北市","汐止區","秀山里","第2天",3,5,0
"203","新北市","汐止區","秀山里","第3天",2,7,0
"204","新北市","汐止區","秀山里","第4天",0,7,0
"205","新北市","汐止區","秀山里","第5天",3,10,0
"206","新北市","汐止區","厚德里","第1天",2,2,0
"207","新北市","汐止區","厚德里","第2天",3,5,0
"208","新北市","汐止區","厚德里","第3天",3,8,0
"209","新北市","汐止區","厚德里","第4天",2,10,0
"210","新北市","汐止區","厚德里","第5天",1,11,0
"211","新北市","汐止區","復興里","第1天",2,2,0
"212","新北市","汐止區","復興里","第2天",3,5,1
"213","新北市","汐止區","復興里","第3天",7,12,5
"214","新北市","汐止區","復興里","第4天",0,12,0
"215","新北市","汐止區","復興里","第5天",4,16,0
"216","新北市","汐止區","鄉長里","第1天",5,5,0
"217","新北市","汐止區","鄉長里","第2天",8,13,0
"218","新北市","汐止區","鄉長里","第3天",5,18,0
"219","新北市","汐止區","鄉長里","第4天",2,20,0
"220","新北市","汐止區","鄉長里","第5天",3,23,0
"221","新北市","汐止區","樟樹里","第1天",11,11,0
"222","新北市","汐止區","樟樹里","第2天",3,14,0
"223","新北市","汐止區","樟樹里","第3天",0,14,0
"224","新北市","汐止區","樟樹里","第4天",1,15,0
"225","新北市","汐止區","樟樹里","第5天",1,16,0
"226","新北市","汐止區","橋東里","第1天",1,1,0
"227","新北市","汐止區","橋東里","第2天",2,3,1
"228","新北市","汐止區","橋東里","第3天",2,5,0
"229","新北市","汐止區","橋東里","第4天",2,7,1
"230","新北市","汐止區","橋東里","第5天",1,8,0
"231","新北市","汐止區","環河里","第1天",3,3,1
"232","新北市","汐止區","環河里","第2天",2,5,0
"233","新北市","汐止區","環河里","第3天",0,5,0
"234","新北市","汐止區","環河里","第4天",1,6,0
"235","新北市","汐止區","環河里","第5天",1,7,0
"236","新北市","汐止區","禮門里","第1天",4,4,0
"237","新北市","汐止區","禮門里","第2天",0,4,1
"238","新北市","汐止區","禮門里","第3天",0,4,1
"239","新北市","汐止區","禮門里","第4天",1,5,0
"240","新北市","汐止區","禮門里","第5天",0,5,0
"241","新北市","板橋區","介壽里","第1天",0,0,0
"242","新北市","板橋區","介壽里","第2天",1,1,0
"243","新北市","板橋區","介壽里","第3天",0,1,0
"244","新北市","板橋區","介壽里","第4天",0,1,0
"245","新北市","板橋區","介壽里","第5天",0,1,0
"246","新北市","板橋區","永安里","第1天",0,0,0
"247","新北市","板橋區","永安里","第2天",0,0,0
"248","新北市","板橋區","永安里","第3天",1,1,0
"249","新北市","板橋區","永安里","第4天",1,2,0
"250","新北市","板橋區","永安里","第5天",1,3,0
"251","新北市","板橋區","松柏里","第1天",1,1,1
"252","新北市","板橋區","松柏里","第2天",1,2,0
"253","新北市","板橋區","松柏里","第3天",0,2,0
"254","新北市","板橋區","松柏里","第4天",3,5,1
"255","新北市","板橋區","松柏里","第5天",1,6,1
"256","新北市","板橋區","華江里","第1天",0,0,0
"257","新北市","板橋區","華江里","第2天",0,0,0
"258","新北市","板橋區","華江里","第3天",0,0,0
"259","新北市","板橋區","華江里","第4天",0,0,0
"260","新北市","板橋區","華江里","第5天",1,1,0
"261","新北市","板橋區","福星里","第1天",0,0,0
"262","新北市","板橋區","福星里","第2天",0,0,0
"263","新北市","板橋區","福星里","第3天",1,1,0
"264","新北市","板橋區","福星里","第4天",0,1,0
"265","新北市","板橋區","福星里","第5天",0,1,0
"266","新北市","板橋區","懷翠里","第1天",2,2,0
"267","新北市","板橋區","懷翠里","第2天",2,4,0
"268","新北市","板橋區","懷翠里","第3天",1,5,0
"269","新北市","板橋區","懷翠里","第4天",5,10,0
"270","新北市","板橋區","懷翠里","第5天",4,14,0
"271","新北市","淡水區","屯山里","第1天",2,2,0
"272","新北市","淡水區","屯山里","第2天",8,10,0
"273","新北市","淡水區","屯山里","第3天",7,17,0
"274","新北市","淡水區","屯山里","第4天",2,19,0
"275","新北市","淡水區","屯山里","第5天",3,22,0
"276","新北市","淡水區","正德里","第1天",1,1,0
"277","新北市","淡水區","正德里","第2天",1,2,0
"278","新北市","淡水區","正德里","第3天",4,6,0
"279","新北市","淡水區","正德里","第4天",4,10,0
"280","新北市","淡水區","正德里","第5天",0,10,0
"281","新北市","淡水區","崁頂里","第1天",6,6,0
"282","新北市","淡水區","崁頂里","第2天",2,8,0
"283","新北市","淡水區","崁頂里","第3天",17,25,1
"284","新北市","淡水區","崁頂里","第4天",2,27,1
"285","新北市","淡水區","崁頂里","第5天",4,31,0
"286","新北市","淡水區","新義里","第1天",1,1,0
"287","新北市","淡水區","新義里","第2天",0,1,0
"288","新北市","淡水區","新義里","第3天",1,2,0
"289","新北市","淡水區","新義里","第4天",0,2,0
"290","新北市","淡水區","新義里","第5天",1,3,0
"291","新北市","淡水區","學府里","第1天",0,0,0
"292","新北市","淡水區","學府里","第2天",1,1,0
"293","新北市","淡水區","學府里","第3天",1,2,0
"294","新北市","淡水區","學府里","第4天",3,5,0
"295","新北市","淡水區","學府里","第5天",3,8,0
"296","新北市","淡水區","興仁里","第1天",0,0,0
"297","新北市","淡水區","興仁里","第2天",6,6,0
"298","新北市","淡水區","興仁里","第3天",2,8,1
"299","新北市","淡水區","興仁里","第4天",1,9,0
"300","新北市","淡水區","興仁里","第5天",5,14,0
"301","新北市","深坑區","埔新里","第1天",1,1,0
"302","新北市","深坑區","埔新里","第2天",5,6,0
"303","新北市","深坑區","埔新里","第3天",2,8,0
"304","新北市","深坑區","埔新里","第4天",3,11,0
"305","新北市","深坑區","埔新里","第5天",1,12,0
"306","新北市","深坑區","萬福里","第1天",3,3,0
"307","新北市","深坑區","萬福里","第2天",3,6,0
"308","新北市","深坑區","萬福里","第3天",2,8,0
"309","新北市","深坑區","萬福里","第4天",3,11,0
"310","新北市","深坑區","萬福里","第5天",1,12,0
"311","新北市","新店區","大豐里","第1天",1,1,0
"312","新北市","新店區","大豐里","第2天",1,2,0
"313","新北市","新店區","大豐里","第3天",1,3,0
"314","新北市","新店區","大豐里","第4天",0,3,0
"315","新北市","新店區","大豐里","第5天",0,3,0
"316","新北市","新店區","屈尺里","第1天",6,6,0
"317","新北市","新店區","屈尺里","第2天",1,7,1
"318","新北市","新店區","屈尺里","第3天",5,12,0
"319","新北市","新店區","屈尺里","第4天",6,18,1
"320","新北市","新店區","屈尺里","第5天",8,26,1
"321","新北市","新店區","忠孝里","第1天",0,0,0
"322","新北市","新店區","忠孝里","第2天",0,0,0
"323","新北市","新店區","忠孝里","第3天",0,0,0
"324","新北市","新店區","忠孝里","第4天",0,0,0
"325","新北市","新店區","忠孝里","第5天",0,0,0
"326","新北市","新店區","明德里","第1天",0,0,0
"327","新北市","新店區","明德里","第2天",0,0,0
"328","新北市","新店區","明德里","第3天",0,0,0
"329","新北市","新店區","明德里","第4天",0,0,0
"330","新北市","新店區","明德里","第5天",0,0,0
"331","新北市","新店區","香坡里","第1天",2,2,0
"332","新北市","新店區","香坡里","第2天",8,10,1
"333","新北市","新店區","香坡里","第3天",0,10,0
"334","新北市","新店區","香坡里","第4天",0,10,0
"335","新北市","新店區","香坡里","第5天",0,10,0
"336","新北市","新店區","員潭里","第1天",9,9,0
"337","新北市","新店區","員潭里","第2天",4,13,0
"338","新北市","新店區","員潭里","第3天",4,17,0
"339","新北市","新店區","員潭里","第4天",3,20,0
"340","新北市","新店區","員潭里","第5天",11,31,0
"341","新北市","新店區","柴埕里","第1天",5,5,0
"342","新北市","新店區","柴埕里","第2天",6,11,0
"343","新北市","新店區","柴埕里","第3天",4,15,1
"344","新北市","新店區","柴埕里","第4天",1,16,0
"345","新北市","新店區","柴埕里","第5天",2,18,0
"346","新北市","新店區","新德里","第1天",0,0,0
"347","新北市","新店區","新德里","第2天",0,0,0
"348","新北市","新店區","新德里","第3天",0,0,0
"349","新北市","新店區","新德里","第4天",0,0,0
"350","新北市","新店區","新德里","第5天",1,1,0
"351","新北市","新店區","德安里","第1天",18,18,2
"352","新北市","新店區","德安里","第2天",15,33,1
"353","新北市","新店區","德安里","第3天",6,39,1
"354","新北市","新店區","德安里","第4天",1,40,0
"355","新北市","新店區","德安里","第5天",0,40,0
"356","新北市","新店區","寶安里","第1天",0,0,0
"357","新北市","新店區","寶安里","第2天",0,0,0
"358","新北市","新店區","寶安里","第3天",0,0,0
"359","新北市","新店區","寶安里","第4天",0,0,0
"360","新北市","新店區","寶安里","第5天",0,0,0
"361","新北市","新莊區","八德里","第1天",0,0,0
"362","新北市","新莊區","八德里","第2天",0,0,0
"363","新北市","新莊區","八德里","第3天",0,0,0
"364","新北市","新莊區","八德里","第4天",0,0,0
"365","新北市","新莊區","八德里","第5天",0,0,0
"366","新北市","新莊區","中宏里","第1天",1,1,0
"367","新北市","新莊區","中宏里","第2天",0,1,0
"368","新北市","新莊區","中宏里","第3天",0,1,0
"369","新北市","新莊區","中宏里","第4天",0,1,0
"370","新北市","新莊區","中宏里","第5天",0,1,0
"371","新北市","新莊區","文聖里","第1天",0,0,0
"372","新北市","新莊區","文聖里","第2天",0,0,0
"373","新北市","新莊區","文聖里","第3天",1,1,0
"374","新北市","新莊區","文聖里","第4天",1,2,0
"375","新北市","新莊區","文聖里","第5天",0,2,0
"376","新北市","新莊區","四維里","第1天",1,1,0
"377","新北市","新莊區","四維里","第2天",0,1,0
"378","新北市","新莊區","四維里","第3天",1,2,1
"379","新北市","新莊區","四維里","第4天",0,2,0
"380","新北市","新莊區","四維里","第5天",0,2,0
"381","新北市","新莊區","立人里","第1天",1,1,0
"382","新北市","新莊區","立人里","第2天",0,1,0
"383","新北市","新莊區","立人里","第3天",0,1,0
"384","新北市","新莊區","立人里","第4天",0,1,0
"385","新北市","新莊區","立人里","第5天",0,1,0
"386","新北市","新莊區","光明里","第1天",2,2,0
"387","新北市","新莊區","光明里","第2天",1,3,0
"388","新北市","新莊區","光明里","第3天",2,5,0
"389","新北市","新莊區","光明里","第4天",0,5,0
"390","新北市","新莊區","光明里","第5天",0,5,0
"391","新北市","新莊區","和平里","第1天",0,0,0
"392","新北市","新莊區","和平里","第2天",0,0,0
"393","新北市","新莊區","和平里","第3天",0,0,0
"394","新北市","新莊區","和平里","第4天",2,2,0
"395","新北市","新莊區","和平里","第5天",0,2,1
"396","新北市","新莊區","後港里","第1天",1,1,0
"397","新北市","新莊區","後港里","第2天",0,1,0
"398","新北市","新莊區","後港里","第3天",0,1,0
"399","新北市","新莊區","後港里","第4天",1,2,1
"400","新北市","新莊區","後港里","第5天",1,3,0
"401","新北市","新莊區","後德里","第1天",4,4,0
"402","新北市","新莊區","後德里","第2天",0,4,0
"403","新北市","新莊區","後德里","第3天",2,6,0
"404","新北市","新莊區","後德里","第4天",4,10,0
"405","新北市","新莊區","後德里","第5天",2,12,0
"406","新北市","新莊區","思源里","第1天",1,1,0
"407","新北市","新莊區","思源里","第2天",1,2,0
"408","新北市","新莊區","思源里","第3天",1,3,0
"409","新北市","新莊區","思源里","第4天",1,4,1
"410","新北市","新莊區","思源里","第5天",2,6,1
"411","新北市","新莊區","思賢里","第1天",1,1,0
"412","新北市","新莊區","思賢里","第2天",2,3,0
"413","新北市","新莊區","思賢里","第3天",0,3,0
"414","新北市","新莊區","思賢里","第4天",0,3,0
"415","新北市","新莊區","思賢里","第5天",1,4,0
"416","新北市","新莊區","榮和里","第1天",3,3,0
"417","新北市","新莊區","榮和里","第2天",0,3,1
"418","新北市","新莊區","榮和里","第3天",0,3,1
"419","新北市","新莊區","榮和里","第4天",1,4,0
"420","新北市","新莊區","榮和里","第5天",1,5,0
"421","新北市","新莊區","頭前里","第1天",1,1,0
"422","新北市","新莊區","頭前里","第2天",0,1,0
"423","新北市","新莊區","頭前里","第3天",2,3,0
"424","新北市","新莊區","頭前里","第4天",1,4,0
"425","新北市","新莊區","頭前里","第5天",3,7,0
"426","新北市","蘆洲區","永康里","第1天",0,0,0
"427","新北市","蘆洲區","永康里","第2天",0,0,0
"428","新北市","蘆洲區","永康里","第3天",0,0,0
"429","新北市","蘆洲區","永康里","第4天",2,2,1
"430","新北市","蘆洲區","永康里","第5天",0,2,0
"431","新北市","蘆洲區","保佑里","第1天",1,1,1
"432","新北市","蘆洲區","保佑里","第2天",0,1,0
"433","新北市","蘆洲區","保佑里","第3天",0,1,0
"434","新北市","蘆洲區","保佑里","第4天",1,2,1
"435","新北市","蘆洲區","保佑里","第5天",2,4,2
"436","新北市","蘆洲區","得仁里","第1天",6,6,0
"437","新北市","蘆洲區","得仁里","第2天",1,7,1
"438","新北市","蘆洲區","得仁里","第3天",3,10,2
"439","新北市","蘆洲區","得仁里","第4天",1,11,0
"440","新北市","蘆洲區","得仁里","第5天",0,11,0
"441","新北市","蘆洲區","樹德里","第1天",0,0,0
"442","新北市","蘆洲區","樹德里","第2天",0,0,0
"443","新北市","蘆洲區","樹德里","第3天",3,3,2
"444","新北市","蘆洲區","樹德里","第4天",0,3,0
"445","新北市","蘆洲區","樹德里","第5天",1,4,1
"446","新北市","鶯歌區","北鶯里","第1天",0,0,0
"447","新北市","鶯歌區","北鶯里","第2天",2,2,0
"448","新北市","鶯歌區","北鶯里","第3天",1,3,0
"449","新北市","鶯歌區","北鶯里","第4天",2,5,0
"450","新北市","鶯歌區","北鶯里","第5天",3,8,0
"451","新北市","鶯歌區","尖山里","第1天",2,2,0
"452","新北市","鶯歌區","尖山里","第2天",1,3,0
"453","新北市","鶯歌區","尖山里","第3天",0,3,1
"454","新北市","鶯歌區","尖山里","第4天",2,5,0
"455","新北市","鶯歌區","尖山里","第5天",1,6,1
"456","新北市","鶯歌區","鳳鳴里","第1天",1,1,1
"457","新北市","鶯歌區","鳳鳴里","第2天",1,2,0
"458","新北市","鶯歌區","鳳鳴里","第3天",1,3,0
"459","新北市","鶯歌區","鳳鳴里","第4天",5,8,0
"460","新北市","鶯歌區","鳳鳴里","第5天",1,9,0
