"","縣市","鄉鎮","村里","天數","每日照像捕捉狗數","累積照像捕捉狗數","重複數目"
"158","臺中市","東勢區","泰昌里","第3天",4,11,5
"159","臺中市","東勢區","泰昌里","第4天",5,16,1
"160","臺中市","東勢區","泰昌里","第5天",0,16,3
"161","臺中市","東勢區","泰興里","第1天",2,2,0
"162","臺中市","東勢區","泰興里","第2天",2,4,0
"163","臺中市","東勢區","泰興里","第3天",0,4,1
"164","臺中市","東勢區","泰興里","第4天",1,5,0
"165","臺中市","東勢區","泰興里","第5天",4,9,3
"166","臺中市","東勢區","詒福里","第1天",2,2,0
"167","臺中市","東勢區","詒福里","第2天",0,2,0
"168","臺中市","東勢區","詒福里","第3天",5,7,1
"169","臺中市","東勢區","詒福里","第4天",2,9,3
"170","臺中市","東勢區","詒福里","第5天",1,10,9
"171","臺中市","東勢區","廣興里","第1天",2,2,0
"172","臺中市","東勢區","廣興里","第2天",4,6,2
"173","臺中市","東勢區","廣興里","第3天",3,9,1
"174","臺中市","東勢區","廣興里","第4天",1,10,1
"175","臺中市","東勢區","廣興里","第5天",7,17,5
"176","臺中市","南區","長榮里","第1天",2,2,0
"177","臺中市","南區","長榮里","第2天",0,2,0
"178","臺中市","南區","長榮里","第3天",1,3,0
"179","臺中市","南區","長榮里","第4天",1,4,0
"180","臺中市","南區","長榮里","第5天",0,4,0
"181","臺中市","南區","福興里","第1天",1,1,0
"182","臺中市","南區","福興里","第2天",1,2,0
"183","臺中市","南區","福興里","第3天",1,3,0
"184","臺中市","南區","福興里","第4天",1,4,0
"185","臺中市","南區","福興里","第5天",2,6,0
"186","臺中市","神岡區","三角里","第1天",3,3,0
"187","臺中市","神岡區","三角里","第2天",0,3,0
"188","臺中市","神岡區","三角里","第3天",0,3,0
"189","臺中市","神岡區","三角里","第4天",1,4,0
"190","臺中市","神岡區","三角里","第5天",0,4,0
"191","臺中市","神岡區","北庄里","第1天",2,2,0
"192","臺中市","神岡區","北庄里","第2天",3,5,0
"193","臺中市","神岡區","北庄里","第3天",3,8,0
"194","臺中市","神岡區","北庄里","第4天",2,10,1
"195","臺中市","神岡區","北庄里","第5天",1,11,2
"196","臺中市","神岡區","社南里","第1天",1,1,0
"197","臺中市","神岡區","社南里","第2天",2,3,0
"198","臺中市","神岡區","社南里","第3天",1,4,0
"199","臺中市","神岡區","社南里","第4天",0,4,1
"200","臺中市","神岡區","社南里","第5天",1,5,0
"201","臺中市","神岡區","神岡里","第1天",0,0,0
"202","臺中市","神岡區","神岡里","第2天",2,2,0
"203","臺中市","神岡區","神岡里","第3天",1,3,0
"204","臺中市","神岡區","神岡里","第4天",1,4,0
"205","臺中市","神岡區","神岡里","第5天",2,6,1
"206","臺中市","梧棲區","下寮里","第1天",2,2,0
"207","臺中市","梧棲區","下寮里","第2天",6,8,2
"208","臺中市","梧棲區","下寮里","第3天",1,9,2
"209","臺中市","梧棲區","下寮里","第4天",1,10,1
"210","臺中市","梧棲區","下寮里","第5天",2,12,4
"211","臺中市","梧棲區","大村里","第1天",2,2,0
"212","臺中市","梧棲區","大村里","第2天",2,4,0
"213","臺中市","梧棲區","大村里","第3天",3,7,0
"214","臺中市","梧棲區","大村里","第4天",4,11,0
"215","臺中市","梧棲區","大村里","第5天",5,16,0
"216","臺中市","梧棲區","文化里","第1天",1,1,0
"217","臺中市","梧棲區","文化里","第2天",0,1,0
"218","臺中市","梧棲區","文化里","第3天",0,1,1
"219","臺中市","梧棲區","文化里","第4天",2,3,1
"220","臺中市","梧棲區","文化里","第5天",1,4,1
