學校級別,代碼,學校名稱,縣市別,鄉鎮市區,郵遞區號,地址,電話,網址,體系別,"地區
屬性",X 坐標,Y 坐標
國民中學,14570,市立青山國中(小),新北市,汐止區,221,新北市汐止區莊敬街33號,(02)26917877,http://www.csjhs.ntpc.edu.tw,,,316270.245,2772663.184
國民中學,14571,市立崇林國中,新北市,林口區,244,新北市林口區文化一路一段20號,(02)26095829,http://www.ttcjhs.ntpc.edu.tw,,,287355.16,2773372.922
國民中學,14572,市立二重國中,新北市,三重區,241,新北市三重區忠孝路三段89號,(02)29800164,http://www.ecjh.ntpc.edu.tw,,,298474.063,2773142.07
國民中學,14573,市立大觀國中,新北市,板橋區,220,新北市板橋區僑中一街1號,(02)22725015,http://www.tkjhs.ntpc.edu.tw,,,295270.148,2767098.708
國民中學,14574,市立三多國中,新北市,樹林區,238,新北市樹林區三多路101號,(02)86881501,http://www.sdjh.ntpc.edu.tw,,,291855.562,2766625.136
國民中學,14575,市立忠孝國中,新北市,板橋區,220,新北市板橋區成都街30號,(02)29631350,http://www.chjs.ntpc.edu.tw,,,296596.96,2766393.132
國民中學,14576,市立鷺江國中,新北市,蘆洲區,247,新北市蘆洲區長樂路235號,(02)82862517,http://www.ljjh.ntpc.edu.tw,,,296597.39,2775855.232
國民中學,14577,市立桃子腳國中(小),新北市,樹林區,238,新北市樹林區學勤路555號,(02)89703225,http://www.tykjh.ntpc.edu.tw,,,288658.824,2760186.049
國民中學,14579,市立佳林國中,新北市,林口區,244,新北市林口區中山路268號,(02)26028555,http://www.jljh.ntpc.edu.tw/default.asp,,,288758.799,2774730.143
國民中學,14580,市立達觀國中(小),新北市,新店區,231,新北市新店區僑信路1號,(02)22159013,http://www.dgejh.ntpc.edu.tw,,,300492.251,2760762.23
國民中學,24501,縣立宜蘭國中,宜蘭縣,宜蘭市,260,宜蘭縣宜蘭市樹人路37號,(03)9322519,http://www.iljh.ilc.edu.tw/iljhs/iljhs.htm,,,326699.38,2739627.67
國民中學,24502,縣立中華國中,宜蘭縣,宜蘭市,260,宜蘭縣宜蘭市女中路一段100號,(03)9382704,http://www.chjh.ilc.edu.tw,,,327565.115,2738361.402
國民中學,24503,縣立復興國中,宜蘭縣,宜蘭市,260,宜蘭縣宜蘭市復興路二段77號,(03)9322942,http://www.fsjh.ilc.edu.tw,,,325541.15,2738186.91
國民中學,24504,縣立羅東國中,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮中華路99號,(03)9542075,http://www.ltjh.ilc.edu.tw,,,327730.87,2730817.72
國民中學,24505,縣立東光國中,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮興東南路201號,(03)9542603,http://www.tkjh.ilc.edu.tw,,,327676.57,2729636.97
國民中學,24506,縣立國華國中,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮國華街101號,(03)9513062,http://www.ghjh.ilc.edu.tw,,,327035.87,2730286.83
國民中學,24507,縣立頭城國中,宜蘭縣,頭城鎮,261,宜蘭縣頭城鎮復興路145號,(03)9771002,http://www.tcjh.ilc.edu.tw,,,333018.61,2751075.022
國民中學,24508,縣立蘇澳國中,宜蘭縣,蘇澳鎮,270,宜蘭縣蘇澳鎮中山路二段1號,(03)9962137,http://www.sajh.ilc.edu.tw,,,334604.29,2721207.07
國民中學,24509,縣立文化國中,宜蘭縣,蘇澳鎮,270,宜蘭縣蘇澳鎮永榮里新馬路2號,(03)9903060,http://www.whjh.ilc.edu.tw,,,334321.587,2723709.406
國民中學,24510,縣立南安國中,宜蘭縣,蘇澳鎮,270,宜蘭縣蘇澳鎮學府路117號,(03)9962317,http://www.najh.ilc.edu.tw,,,338010.59,2719094.88
國民中學,24511,縣立三星國中,宜蘭縣,三星鄉,266,宜蘭縣三星鄉星義路72號,(03)9892012,http://www.ssjh.ilc.edu.tw,,,316164.78,2729140.81
國民中學,24512,縣立礁溪國中,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉礁溪路四段23號,(03)9882412,http://www.csjh.ilc.edu.tw,,,327611.091,2745745.582
國民中學,24513,縣立吳沙國中,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉育英路79號,(03)9284701,http://www.wsjh.ilc.edu.tw,,,326750,2742298
國民中學,24514,縣立冬山國中,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉南興村照安路26號,(03)9592076,http://www.dsjh.ilc.edu.tw,,,330291,2725214
國民中學,24515,縣立順安國中,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉順安村永興路一段359號,(03)9581150,http://www.sanjh.ilc.edu.tw,,,327497.31,2727688.35
國民中學,24516,縣立五結國中,宜蘭縣,五結鄉,268,宜蘭縣五結鄉大吉村大吉五路58號,(03)9501105,http://www.wjjh.ilc.edu.tw,,,331017,2732420.01
國民中學,24517,縣立興中國中,宜蘭縣,五結鄉,268,宜蘭縣五結鄉上四村中正東路50號,(03)9653453,http://www.scjh.ilc.edu.tw,,,327955.263,2732656.214
國民中學,24518,縣立利澤國中,宜蘭縣,五結鄉,268,宜蘭縣五結鄉成興村利寶路99號,(03)9504762,http://www.ljjh.ilc.edu.tw,,,333922.393,2729016.373
國民中學,24519,縣立員山國中,宜蘭縣,員山鄉,264,宜蘭縣員山鄉溫泉路92號,(03)9222331,http://www.ysjh.ilc.edu.tw,,,322285.103,2738317.75
國民中學,24520,縣立內城國中(小),宜蘭縣,員山鄉,264,宜蘭縣員山鄉內城村內城路545號,(03)9221846,http://www.ryjh.ilc.edu.tw,,,319559.053,2734797.124
國民中學,24521,縣立壯圍國中,宜蘭縣,壯圍鄉,263,宜蘭縣壯圍鄉富祥路588號,(03)9381773,http://www.cwjh.ilc.edu.tw,,,329754.243,2738242.054
國民中學,24523,縣立大同國中,宜蘭縣,大同鄉,267,宜蘭縣大同鄉太平村一鄰泰雅路四段35號,(03)9809611,http://www.dtjh.ilc.edu.tw,,極偏,298407.19,2718707.5
國民中學,24524,縣立凱旋國中,宜蘭縣,宜蘭市,260,宜蘭縣宜蘭市建業里10鄰縣政七街50巷1號,(03)9255600,http://www.ksjh.ilc.edu.tw,,,326601.97,2735639.18
國民中學,24526,縣立人文國中(小),宜蘭縣,頭城鎮,261,宜蘭縣頭城鎮拔雅里文雅路150號,(03)9773396,http://www.jwps.ilc.edu.tw,,,332853.921,2750577.794
國民中學,31502,私立有得國中(小),桃園市,中壢區,320,桃園市中壢區長春一路288號,(03)4522789,https://www.yoderedu.org/,,,275423.3,2763670.23
國民中學,31503,私立康萊爾國中(小),桃園市,桃園區,330,桃園市桃園區力行路288巷8號,(03)3026889,http://www.cornell.tyc.edu.tw/,,,280030.23,2765856.71
國民中學,34501,市立桃園國中,桃園市,桃園區,330,桃園市桃園區莒光街2號,(03)3358282,http://www.tyjh.tyc.edu.tw,,,280764.95,2765342.025
國民中學,34502,市立青溪國中,桃園市,桃園區,330,桃園市桃園區中山東路124號,(03)3392400,http://www.chjh.tyc.edu.tw,,,282290.405,2765501.974
國民中學,34503,市立文昌國中,桃園市,桃園區,330,桃園市桃園區民生路729號,(03)3552776,http://www.wcjhs.tyc.edu.tw/,,,281069.203,2766971.691
國民中學,34504,市立建國國中,桃園市,桃園區,330,桃園市桃園區介新街20號,(03)3630081,http://www.ckjhs.tyc.edu.tw,,,280882.188,2763351.26
國民中學,34505,市立中興國中,桃園市,桃園區,330,桃園市桃園區文中路122號,(03)3601392,http://www.chjhs.tyc.edu.tw,,,279268.344,2765477.76
國民中學,34506,市立南崁國中,桃園市,蘆竹區,338,桃園市蘆竹區五福六路1號,(03)3525590,http://www.nkjh.tyc.edu.tw,,,280125.27,2771867.92
國民中學,34507,市立山腳國中,桃園市,蘆竹區,338,桃園市蘆竹區海山路319號,(03)3241995,http://www.sjjh.tyc.edu.tw,,,278102.93,2775571.54
國民中學,34508,市立大竹國中,桃園市,蘆竹區,338,桃園市蘆竹區大竹路國中巷35號,(03)3232764,http://www.dcjh.tyc.edu.tw,,,276084.219,2768350.06
國民中學,34509,市立大園國中,桃園市,大園區,337,桃園市大園區園科路400號,(03)3862029,http://163.30.71.1,,,270753.02,2773677.27
國民中學,34510,市立竹圍國中,桃園市,大園區,337,桃園市大園區海港路2巷87號,(03)3835026,http://www.cwjh.tyc.edu.tw,,,274067.61,2777949.62
國民中學,34511,市立大溪國中,桃園市,大溪區,335,桃園市大溪區民權東路210號,(03)3882024,http://www.dsjh.tyc.edu.tw,,,279886.39,2752501.81
國民中學,34513,市立仁和國中,桃園市,大溪區,335,桃園市大溪區仁和里仁和七街55號,(03)3906626,http://www.jhjhs.tyc.edu.tw,,,277695.1,2754124.42
國民中學,34515,市立大崗國中,桃園市,龜山區,333,桃園市龜山區文化里文化二路168號,(03)3280888,http://www.dgjh.tyc.edu.tw,,,287471.38,2771590
國民中學,34516,市立八德國中,桃園市,八德區,334,桃園市八德區興豐路321號,(03)3685322,http://www.ptjh.tyc.edu.tw,,,278962.19,2758041.1
國民中學,34517,市立大成國中,桃園市,八德區,334,桃園市八德區大勇里忠勇街12號,(03)3625633,http://www.tcjhs.tyc.edu.tw,,,280863,2761240.01
國民中學,34518,市立中壢國中,桃園市,平鎮區,324,桃園市平鎮區延平路一段115號,(03)4223214,http://www.cljhs.tyc.edu.tw,,,272134,2760260.01
國民中學,34520,市立平南國中,桃園市,平鎮區,324,桃園市平鎮區中豐路南勢二段340號,(03)4392164,http://www.pnjh.tyc.edu.tw/,,,271310.65,2755831.06
國民中學,34521,市立新明國中,桃園市,中壢區,320,桃園市中壢區中正路487巷18號,(03)4936194,http://www.hmjh.tyc.edu.tw,,,271436.868,2760979.681
國民中學,34522,市立內壢國中,桃園市,中壢區,320,桃園市中壢區復華里復華一街108號,(03)4522494,http://www.nljh.tyc.edu.tw,,,275138.22,2762598.58
國民中學,34523,市立大崙國中,桃園市,中壢區,320,桃園市中壢區月眉路一段50號,(03)4982840,http://www.dljh.tyc.edu.tw,,,268202.028,2764889.023
國民中學,34524,市立龍岡國中,桃園市,中壢區,320,桃園市中壢區龍東路147號,(03)4562137,http://www.lkjh.tyc.edu.tw,,,275435.3,2758053.753
國民中學,34525,市立興南國中,桃園市,中壢區,320,桃園市中壢區育英路55號,(03)4629991,http://www.hnjh.tyc.edu.tw/,,,272891,2762950.01
國民中學,34526,市立自強國中,桃園市,中壢區,320,桃園市中壢區榮民路80號,(03)4553494,http://www.tcjh.tyc.edu.tw,,,276233,2762360.01
國民中學,34527,市立東興國中,桃園市,中壢區,320,桃園市中壢區廣州路25號,(03)34583500,http://www.dsjhs.tyc.edu.tw,,,273191.23,2760249.66
國民中學,34528,市立楊梅國中,桃園市,楊梅區,326,桃園市楊梅區校前路149號,(03)4782024,http://www.ymjhs.tyc.edu.tw,,,264986.22,2755100.6
國民中學,34529,市立仁美國中,桃園市,楊梅區,326,桃園市楊梅區高榮里梅獅路539巷1號,(03)4641123,http://www.zmjhs.tyc.edu.tw,,,268520.27,2757413.42
國民中學,34530,市立富岡國中,桃園市,楊梅區,326,桃園市楊梅區豐野里中正路456號,(03)4721113,http://www.fkjh.tyc.edu.tw,,偏遠,257555.37,2759345.81
國民中學,34531,市立瑞原國中,桃園市,楊梅區,326,桃園市楊梅區民豐路69號,(03)4782242#11,http://www.ryjh.tyc.edu.tw,,偏遠,262292.38,2758406.61
國民中學,34533,市立觀音國中,桃園市,觀音區,328,桃園市觀音區白玉里下庄子53之1號,(03)4732034,http://www.gijh.tyc.edu.tw,,,258110.78,2770130.27
國民中學,34534,市立草漯國中,桃園市,觀音區,328,桃園市觀音區草漯里28鄰四維路73號,(03)4830146#71,http://www.ttjh.tyc.edu.tw,,,264199.3,2770698.39
國民中學,34536,市立大坡國中,桃園市,新屋區,327,桃園市新屋區民有二路二段100號,(03)4768350,http://www.dpjhs.tyc.edu.tw,,偏遠,253278.918,2761023.669
國民中學,34537,市立永安國中,桃園市,新屋區,327,桃園市新屋區中山西路三段96號,(03)4862507,http://www.yajh.tyc.edu.tw,,偏遠,254398,2764480.01
國民中學,34538,市立龍潭國中,桃園市,龍潭區,325,桃園市龍潭區中正里龍華路460號,(03)4792075,http://www.ltjhs.tyc.edu.tw,,,271977.276,2749881.057
國民中學,34539,市立凌雲國中,桃園市,龍潭區,325,桃園市龍潭區中豐路上林段418號,(03)4792604,http://www.lyjh.tyc.edu.tw,,,270457.19,2750169.24
國民中學,34540,市立石門國中,桃園市,龍潭區,325,桃園市龍潭區佳安里文化路137號,(03)4713610,http://www.smjh.tyc.edu.tw,,,274267.43,2748165.61
國民中學,34541,市立介壽國中,桃園市,復興區,336,桃園市復興區澤仁里中正路248號,(03)3822315,http://www.jsjh.tyc.edu.tw,,偏遠,285538.45,2745907.46
國民中學,34542,市立慈文國中,桃園市,桃園區,330,桃園市桃園區中正路835號,(03)3269340,http://www.twjh.tyc.edu.tw,,,280391.482,2766828.015
國民中學,34543,市立平興國中,桃園市,平鎮區,324,桃園市平鎮區環南路300號,(03)4918239,http://www.psjh.tyc.edu.tw,,,270807.28,2760208.47
國民中學,34544,市立楊明國中,桃園市,楊梅區,326,桃園市楊梅區新農街337號,(03)4781525,http://www.ymjh.tyc.edu.tw,,,265647.86,2755905.78
國民中學,34545,市立龍興國中,桃園市,中壢區,320,桃園市中壢區龍勇路100號,(03)4575200,http://www.lsjh.tyc.edu.tw,,,273827.01,2759017.617
國民中學,34546,市立福豐國中,桃園市,桃園區,330,桃園市桃園區延平路326號,(03)3669547,http://www.ffjh.tyc.edu.tw,,,281694.899,2763151.693
國民中學,34549,市立東安國中,桃園市,平鎮區,324,桃園市平鎮區平東路168號,(03)4601407,http://www.tajh.tyc.edu.tw,,,275192.23,2756588.15
國民中學,34550,市立光明國中,桃園市,蘆竹區,338,桃園市蘆竹區光明路一段123號,(03)3114355,http://www.gmjh.tyc.edu.tw,,,279186.61,2770729.01
國民中學,34551,市立同德國中,桃園市,桃園區,330,桃園市桃園區南平路487號,(03)2628955,http://www.tdjhs.tyc.edu.tw,,,279637.35,2767542.3
國民中學,34552,市立幸福國中,桃園市,龜山區,333,桃園市龜山區中興路100巷20號,(03)3298992,http://www.hfjh.tyc.edu.tw,,,283525.72,2764489.35
國民中學,34554,市立大有國中,桃園市,桃園區,330,桃園市桃園區大有路215號,(03)2613298,http://www.dyjhs.tyc.edu.tw,,,282253.263,2766845.305
國民中學,34555,市立龜山國中,桃園市,龜山區,333,桃園市龜山區自強西路66號,(03)3205681,http://www.gsjh.tyc.edu.tw,,,284184.81,2765539.95
國民中學,34556,市立會稽國中,桃園市,桃園區,330,桃園市桃園區大興路222號,(03)3551496,http://www.kjjhs.tyc.edu.tw,,,281730.877,2767622.728
國民中學,34557,市立楊光國中(小),桃園市,楊梅區,326,桃園市楊梅區瑞溪路一段88號,(03)4827987,http://www.ygjps.tyc.edu.tw,,,267050.05,2755429.44
國民中學,34559,市立迴龍國中(小),桃園市,龜山區,333,桃園市龜山區萬壽路一段168號,(02)82096088,http://www.hles.tyc.edu.tw,,,290885.03,2767990.37
國民中學,34560,市立平鎮國中,桃園市,平鎮區,324,桃園市平鎮區新富里振興路2號,(03)4572150,http://163.30.122.141/homepjjh/modules/tadnews/#A,,,272038.66,2759702.38
國民中學,34561,市立武漢國中,桃園市,龍潭區,325,桃園市龍潭區武中路227號,(03)4092810,http://www.whjhs.tyc.edu.tw,,,273441.16,2752391
國民中學,34562,市立經國國中,桃園市,桃園區,330,桃園市桃園區經國路276號,(03)3572699,http://www.jgjhs.tyc.edu.tw/web/,,,280642.298,2768191.217
國民中學,34563,市立過嶺國中,桃園市,中壢區,320,桃園市中壢區松智路2號,(03)4200026,http://www.gljh.tyc.edu.tw,,,267716.34,2761398.86
國民中學,34564,市立瑞坪國中,桃園市,楊梅區,326,桃園市楊梅區瑞坪里14鄰文化街535號,(03)4821468,http://www.rpjhs.tyc.edu.tw,,,268219.2,2755473.8
國民中學,34565,市立青埔國中,桃園市,中壢區,320,桃園市中壢區領航北路二段281號,(03)2871886,http://www.qpjh.tyc.edu.tw,,,273319.4,2768434.43
國民中學,41501,私立康乃薾國中(小),新竹縣,竹北市,302,新竹縣竹北市六家一路二段115號,(03)6589188,http://w1.korrnell.com.tw,,,253528.704,2744319.444
國民中學,44501,縣立竹東國中,新竹縣,竹東鎮,310,新竹縣竹東鎮公園路8號,(03)5961207,http://www.cdjh.hcc.edu.tw,,,258820.5,2736546.122
國民中學,44502,縣立二重國中,新竹縣,竹東鎮,310,新竹縣竹東鎮二重里學府路132號,(03)5823083,http://www.ecjh.hcc.edu.tw,,,255499.53,2739740.48
國民中學,44503,縣立員東國中,新竹縣,竹東鎮,310,新竹縣竹東鎮東峰路521號,(03)5963324,http://www.ydjh.hcc.edu.tw,,偏遠,259910.371,2733360.997
國民中學,44504,縣立關西國中,新竹縣,關西鎮,306,新竹縣關西鎮北斗里北門口41號,(03)5872008,http://www.khjh.hcc.edu.tw,,,267481.616,2743428.172
國民中學,44505,縣立石光國中,新竹縣,關西鎮,306,新竹縣關西鎮石光里308巷44號,(03)5868019,http://www.sgjh.hcc.edu.tw/bin/home.php,,偏遠,263112.413,2745153.85
國民中學,44506,縣立富光國中,新竹縣,關西鎮,306,新竹縣關西鎮東光里十六張49號,(03)5872224,http://www.fgjh.hcc.edu.tw,,偏遠,268282.623,2741418.202
國民中學,44507,縣立新埔國中,新竹縣,新埔鎮,305,新竹縣新埔鎮中正路792號,(03)5882026,http://www.hpjh.hcc.edu.tw,,,257173.524,2746726.009
國民中學,44508,縣立照門國中,新竹縣,新埔鎮,305,新竹縣新埔鎮照門里照鏡7號,(03)5890214,http://www.jmjh.hcc.edu.tw,,偏遠,261248.771,2749051.018
國民中學,44509,縣立竹北國中,新竹縣,竹北市,302,新竹縣竹北市中正西路154號,(03)5552064,http://www.cbjh.hcc.edu.tw,,,250030.86,2748222.69
國民中學,44510,縣立鳳岡國中,新竹縣,竹北市,302,新竹縣竹北市大義里鳳岡路三段100號,(03)5561284,http://www.fkjh.hcc.edu.tw,,偏遠,246549.378,2750707.752
國民中學,44512,縣立芎林國中,新竹縣,芎林鄉,307,新竹縣芎林鄉新鳳村74號,(03)5922775,http://www.cljh.hcc.edu.tw,,偏遠,258979.069,2739734.123
國民中學,44513,縣立新豐國中,新竹縣,新豐鄉,304,新竹縣新豐鄉成德街36號,(03)5596573,http://www.sfjh.hcc.edu.tw,,,249118.385,2754967.052
國民中學,44514,縣立精華國中,新竹縣,新豐鄉,304,新竹縣新豐鄉後湖村八鄰166號,(03)5680923,http://www.ghjh.hcc.edu.tw,,偏遠,251890,2757600.01
國民中學,44515,縣立橫山國中,新竹縣,橫山鄉,312,新竹縣橫山鄉中豐路二段415號,(03)5931665,http://www.hsjh.hcc.edu.tw,,偏遠,264842.24,2734573.56
國民中學,44516,縣立華山國中,新竹縣,橫山鄉,312,新竹縣橫山鄉橫山街一段29號,(03)5934084,http://www.hwjh.hcc.edu.tw,,偏遠,261053.583,2734578.482
國民中學,44517,縣立寶山國中,新竹縣,寶山鄉,308,新竹縣寶山鄉三峰路二段600號,(03)5202104,http://www.bsjh.hcc.edu.tw,,偏遠,249125.048,2739715.902
國民中學,44518,縣立北埔國中,新竹縣,北埔鄉,314,新竹縣北埔鄉埔心街141號,(03)5802224,http://www.ppjh.hcc.edu.tw,,偏遠,254829.209,2733024.21
